Date,User,v,a,Tweet
11-22-18 14:34,mygscene,3.75,5.49,RT @getwellsxxn: im saving this for my next panic attack ? https://t.co/HNl6kyqUkU
11-22-18 14:35,AminaSync,4.86,4.65,I also saw Paluten on stage but i had a panic attack in the crowd and didn t get to talk with him in person lmao big dab
11-22-18 14:36,diycancer,3.42,6.05,Almost having a panic attack about seeing my family tomorrow :)
11-22-18 14:36,darian_wallace,4.17,5.22,Had to leave the bar because I literally had a panic attack. Nice
11-22-18 14:36,Sankofachild,2.22,6.74,I m trying not to have a panic attack.
11-22-18 14:37,sjs_erika,5.18,5.11,First time I ever went I had a whole panic attack backstage lolll good times https://t.co/nbgzlwf2ap
11-22-18 14:37,CandiceStackTNE,4.65,4.94,Coles have kettle chip chocolate for $1.50. Coles have never accused me of stealing causing a panic attack. I love you Coles
11-22-18 14:39,jaIboyhlwt,5.3,5.81,my friend showed me her dad s hunting guns collection and i didn t have a panic attack um go me i m fucking winning at life right now
11-22-18 14:40,izzie_rom,4.82,5.08,I am just so done with fucking panic attacks I can t even survive a day without locking myself up in my room in case anyone says anything that triggers an attack I can t live my life I hate everything at the moment I want to disappear
11-22-18 14:40,HowFashionating,5.95,5.11,"@shit_reviews I can t listen to that song without having a panic attack. When I was 4 and lived in Norfolk, my mom used to blast it and we d dance around the house. My mom is crazy (like the bad kind). So it s a song that I associate with terror."
11-22-18 14:40,faIIinmnds,2.63,5.05,had a panic attack during my test fml ??
11-22-18 14:41,rudyjeann,4.78,5.12,What a nice way to start work: running to the bathrooms to dry reach while having a panic attack
11-22-18 14:41,greenclogs,4.49,4.47,@marlojen @Leighbra I actually had a panic attack in drivers ed when the instructor wanted me to drive behind one to get on the freeway. He was so mad at me until I explained.
11-22-18 14:42,ricecrispiez,4.23,5.91,I'm having a post-panic attack high sorry if I do some weird shit uh
11-22-18 14:42,dem_i_____,5.4,5.01,"I had my first extremely stressful night in bottle service and I'm positive I just fiji watered my way out of a panic attack so, things are good"
11-22-18 14:42,ahlecmarrion_,4.09,5.18,Kahit na I basically had a panic attack in front of the whole class i ll never get tired of standing up against anyone who invalidate someone s pain or joke about someone s depression/ anxiety.
11-22-18 14:43,aly___k,2.95,5.27,RT @deswess: @aly___k omg alyssa what the hell i woulda had a panic attack and then called the cops ??
11-22-18 14:44,haisexx,5.3,4.96,how to be free spirit even though u had a panic attack 3 hours ago click here now
11-22-18 14:44,aly___k,4.88,4.82,@deswess I did have a full on panic attack. I saw my life flash before my eyes. I called the cops after I stopped crying LMFAO
11-22-18 14:45,rory_okeefe07,4.08,4.86,I just had to work through a violent panic attack on set. How's your morning going?
11-22-18 14:46,MOONHY0,4.35,5.97,i can just feel panic attack coming
11-22-18 14:47,deswess,4.83,4.64,@aly___k then he just stood there and said no i just wanted a cig and mid panic attack i was like no and i dialed 911 and was like cussing at him while trying to talk to the operator and it turned out he was legittrying to break in ??
11-22-18 14:48,RlCHIECORE,4.64,5.42,ARE YOU OKAY????   i was lowkey having a panic attack but i m a little better now thank you https://t.co/tkLUAZpZDe
11-22-18 14:48,perfectlyhaylor,4.57,5.26,@god stop giving me a panic attack every time i spend over $50 on something
11-22-18 14:48,BassHeadie,3.68,6.19,RT @DevilryFun: My Fitbit mistook my panic attack for high intensity interval training.
11-22-18 14:49,recklessbec,5.58,4.68,folks in these lifetime movies be in love after four days. and they okay with it. i d be having a whole panic attack.
11-22-18 14:49,harrysinceny,4,5.82,i just had the FATTEST panic attack over seeing my locals back home this week... i m too mentally fragile for this mayday
11-22-18 14:49,dariabazinet,2.63,6.63,RT @madisoncopet: Fuck a panic attack
11-22-18 14:51,howmanypiIots,4.83,5.05,RT @pilotsheathen: guys pls don t think too deep about tyler s tweet. not everything has a negative undertone and i would really like to not have a panic attack. thank you
11-22-18 14:52,Sankofachild,2.22,6.74,I m about to have a panic attack.
11-22-18 14:53,justlikeyoublue,4.35,4.93,had a panic attack on the floor of my room. this fucking sucks
11-22-18 14:55,IFFIGoa,6.24,4.64,Watch 'Panic Attack' today at 2:30 pm in Inox Screen 1. Don't miss out on the amazing movies being screened at #IFFI2018 https://t.co/KytqnPF6ee
11-22-18 14:55,JennieDuke,4.81,5.2,A lady is having a panic attack at Central station saying  I just want to go home .
11-22-18 14:56,Ahhmandah,4.83,4.92,no YOU had the end of a panic attack in a lovely bookshop balcony with Sir Bob Harvey. And @HaydenDonnell hi hayden https://t.co/KckQre9D9R
11-22-18 14:56,ayyeitsgates,3.92,4.91,nothing like an intense panic attack to put you to sleep ..they drain you physically and mentally
11-22-18 15:02,_Cloutgodsmerk,4.47,4.55,When Duke losses I pace back and forth in my room because I be ready to have a panic attack ??
11-22-18 15:03,adoreucata,3.44,5.8,um am i actually suffering through a panic attack now of all times?
11-22-18 15:05,BUSHDIDKFC,4.65,5.96,just had a panic attack whew I love this song!
11-22-18 15:07,ForumTrackers,4.31,5.42,@IFFIGoa Panic Attack' screening today @2:30 pm in INOX Screen 1. #IFFI2018 @filmifriday @VRFridayMatinee @southfilms7 @MoviesouthIndia @moviekoop @bbox1office @filmibeat @BoxotopView @AndhraBoxOffice @TamilCensor https://t.co/0LpkGkPDvh
11-22-18 15:08,eonsss_,5.08,5.39,RT @breathnchlorine: tw // that fucking notes app ss of someone pretending to be the band acc and saying josh is leaving the band almost sent me into a panic attack that shit aint funny or cute what the hell
11-22-18 15:10,WiklundKetil,5.04,4.84,RT @lexforchange: Can everyone please tell me what they do to calm themselves down when they re having a panic/anxiety attack I feel like I ve tried everything and it s not working
11-22-18 15:11,lezliebecerra,4.3,5.91,i haven t had a panic attack in like a week i m so proud of myself!!
11-22-18 15:12,BruceSilver136,5.67,4.94,"RT @cala_1111: Rumors ABOUT De Niro's wife of 20 years & mother to two of his kids, was a #MAGA #Trump fan making #DeNiro go into panic, near heart attack modes, lose sleep & walk down New York Citysidewalks cursing f*ck Trump 'cause you're not f*cking me. KARMA ?? https://t.co/FUilOyt1Ox"
11-22-18 15:12,fuckingzarryy,3.95,6.39,i love having a panic attack at 2am
11-22-18 15:15,farhanarashid,5.29,4.91,"rasa macam nak kena anxiety/panic attack je this 2 days. this few days, i barely breath right. rasa cam sempit gila nak bernafas. please don t come back again. i ve been experienced this before."
11-22-18 15:17,LaDelAngelito,4.19,5.59,RT @_miranduhhhh: I feel like I m having a panic attack
11-22-18 15:17,madilynnnbagz,3.87,5.81,I haven t had a panic attack in so long it feels like I m dying
11-22-18 15:17,jinawholecutie,3.27,5.76,Gc make me HAVE A PANIC ATTACK
11-22-18 15:17,Fayek89,4.06,5.43,"@bizzysuspended @mingledon @_munaahx  An irrational fear or aversion to something . You don t need a panic attack in response to a phobia. For an example, phobia of heights or snakes is common and normal"
11-22-18 15:18,siIverfoxes,4.52,5.74,@froynextdoor holidays Suck with my family 10/10 Might have a panic attack
11-22-18 15:18,_SheSaw,3.81,5.39,?? panic-attack-yellow cream grey
11-22-18 15:19,myleed14,5.14,4.77,"""Don't focus on the past, it's set in stone. Focus on you're future, you're in charge of it. What matters is what you do next, and how you make your choices."" --my dad's advice at 1 a.m. panic attack calls"
11-22-18 15:22,hlee010999,4.54,5.24,the couple next door to me traumatized me so badly that anytime i hear a remotely sex sounding moan i literally like have a small panic attack
11-22-18 15:22,Bennybabyy,5.25,4.52,Why the boy ran behind the car & started shooting AGAIN??????. So I instantly start having a panic attack because the hack man has completely pulled off and i didn t know what was going on with Kira & Shawnay ??
11-22-18 15:23,billcoops,4.84,4.79,RT @IsMise_Dixie: M irt n   Muilleoir had a panic attack on The Top Table when asked did he want to see another referendum... No way of contacting Ted without being seen.
11-22-18 15:24,bandit_hat_,3.23,5.33,queuing to vote. trying to breathe through an impending panic attack #Anxiety #panic #VicVotes2018
11-22-18 15:24,urietennant,4.92,5.36,"RT @izzyeaquino: today i met @brendonurie , he paid for my dinner because he s an angel, and i had a panic! attack https://t.co/QPoj4FVPfk"
11-22-18 15:24,fbjenstix,4.85,4.77,"Young girl in Kogarah station having a panic attack, literally yells out to officer sat next to her ""I'm having a panic attack, I'm trying to be calm with you but I can't! Why are so many people around here?!?!"" Who are the so many people? 10-12 police officers crowding her ????"
11-22-18 15:25,sunnysk206,5.6,4.91,"RT @ZNEWSNET: Rumors running rampant De Niro's wife of 20 years & mother to two of his kids, was a #MAGA #Trump fan making #DeNiro go into panic, near heart attack modes, lose sleep & walk down NewYork City sidewalks cursing f*ck Trump 'cause you're not f*cking me. https://t.co/vXxpo8yxQI"
11-22-18 15:27,ApathyConcerned,4.47,5,"RT @therenzroc: To put it bluntly, he terrorized me. He told me that if the UP Fair fails, he and his brods would pin it down on me. He wasn t coy about how much he hated me. He cursed at me, threatened me, then ultimately left without waiting for my reply. The panic attack got worse."
11-22-18 15:27,nuraryssaa,5.58,4.58,RT @Iu6fer: panic attack while just taking a walk back home. lets talk abt how hard it is to understand your own self and how scary it is to feel like the whole world is falling on your shoulders and you have no idea why .
11-22-18 15:28,briarscIiff,4.67,4.87,Just got a panic attack over the fact that my grandpa died even though that was in April
11-22-18 15:28,cmbstocklin,4.03,5.65,"RT @colleenxshawn1: saying things like ""I hate math so much it makes me wanna kill myself"" just because you don't really like math or ""oh my god I'm literally gonna have a panic attack im so scared for my presentation tomorrow"" if you don't suffer from a mental illness is not okay"
11-22-18 15:17,starc_reactor,4.76,5.31,RT @kweenikki: wow who knew a garbage show glorifying revenge suicide would be bad for kids https://t.co/IZK1mDGFE3
11-22-18 15:18,JeffLege,4.12,5.35,"Female Genital Mutilation is a disgusting and horrible act against children. It's perpetrated by Islamic barbarians called Muslims. It's happening here in America, defended by liberal Democrat Judges. First it's abortion, then assisted suicide, now torture of little girls."
11-22-18 15:18,nattheturtle,5.26,5.21,"RT @alexbrucesmith: In unsurprising news, a study found a link between watching 13 Reasons Why and an increased suicide risk for vulnerable young people. @10Daily https://t.co/yQCvyWyKYG"
11-22-18 15:18,ThinkersMight,4.28,5.06,"RT @PHEndDepression: At its worst, depression can lead to suicide and is the second leading cause of death among 15-29year olds (WHO, 2017).@PHEndDepression @TpAorg"
11-22-18 15:18,mochiimo_,5.13,4.16,"on the other end, if your partner is threatening suicide or self harm, do what you can to get them help before you leave the relationship. you re under no obligation to stay with them, but personally I think it s wrong to abandon them if they really think they d rather be dead. https://t.co/t2lNjPCeS5"
11-22-18 15:18,Pippyz,4.73,4.81,@bailey6117 I hope @BBCWomansHour read this thread & challenge the LIES and false propaganda on thier show. In the UK a woman's killed every 3 DAYS. Trans? 8 in 10 YEARS. Suicide stats show they're more at risk AFTER transition surgery. Kids on Lupron is child abuse. https://t.co/ylgjS1NTLc
11-22-18 15:18,VeniceWhiteBoy,6.1,4.71,"From @FoxNews, silent 4 2 weeks,  If u say the prince is guilty, you're committing poker suicide by folding, while holding all the best cards. Sure, playing your moral ace might please the media.But winning their approval wins America nothing. It just wastes a great opportunity "
11-22-18 15:18,KEBrightbill,5.93,5.94,"@greenworldblogs It's sold as a glamorous, romantic way to die, is there any wonder they created people who dreamed of martyrdom? It's the same shit that creates suicide bombers."
11-22-18 15:18,garnishmelovely,3.67,5.28,RT @RealMattCouch: Death of Government Official Leading Reduction of Pharmaceutical Drug Prices Ruled A Suicide https://t.co/WKnHkYxkPr via @americafirstmg
11-22-18 15:18,djxcape,3.48,5.96,@L1LDebbie It s suicide! Don t do it!
11-22-18 15:18,puruam,4.34,4.21,Sad: Farmer from Thanjavur dist alleged committed suicide. Stating that his 5 acre coconut farm completely destroyed in the #CycloneGaja. @rpbreakingnews #CycloneGajaRelief
11-22-18 15:18,DoctorDeadpool,4.62,5.18,@VitoGesualdi @stillgray You mean to tell me that they did absolutely everything you're not supposed to do when depicting suicide in media and the consequences where 100% predictable? I'm ABSOLUTELY SHOOK.
11-22-18 15:19,AsiasTweetybird,6.08,4.01,@nixonapun @inquirerdotnet One of those? How? She doesn't even have A fucking venue to sing on at GMA. Anyone with sense would realize mingling Regine no-name GMA starlets is a career suicide. She's now leads a league of her own kind in ASAP.
11-22-18 15:19,anxfahzha,5.03,5.1,RT @bqishamin: what if suicide is the right answer
11-22-18 15:19,poseidoncrashed,3.76,5.26,"when all of my songs hit 1k ill drop my ep ""high noon suicide"""
11-22-18 15:19,CheekyDickCake,5.63,5.33,"@25thNut ...... The Roast King, The Ecchi cosplay chick Or the suicide game-"
11-22-18 15:19,The_Cryptonator,5.41,4.51,"@CryptoShillNye Dear USA, stop being so overly sensitive. Its incredible how fast you get offended. Regards, som1 who lost one of his best pals by suicide"
11-22-18 15:19,davie_ferguson,5.26,4,"RT @PAPYRUS_tweets: If you are a young person struggling with thoughts of suicide, you can contact our HOPELINEUK team on 0800 068 4141. For full details and opening hours: https://t.co/gx3lK7kJ2T#SuicidePrevention https://t.co/uP0mY6YyAh"
11-22-18 15:19,hazelxx__,5.51,4.74,"RT @larriessun: close to 800,000 people die due to suicide every year. don t be part of the problem. reach out, spread love, choose your words carefully. most of all, be kind. you never know what someone is going through."
11-22-18 15:19,audgepodge626,5.07,5.34,13 Reasons Why: *makes a show about glorifying suicide and markets it towards young teens* Study: hey you actually made suicide rates higher for kids 13 Reasons Why: https://t.co/pWi0QRhIKc
11-22-18 15:19,thekevinayers,5.61,4.99,"RT @ABC7Kevin: UPDATE: An eyewitness tells me he heard yelling, looked up and saw a man appear to slit his throat with a knife. Police and security guards tried to provide life saving measures, but to no avail.National Suicide Prevention Lifeline: 1-800-273-TALK (8255). https://t.co/3UcXCquvLj"
11-22-18 15:19,FabmimiBlog,5.93,5.14,New Post IMSU female student commits suicide after stabbing boyfriend https://t.co/QlFwAXKIxv
11-22-18 15:19,pdriggs0995,4.85,4.45,"@dbongino Don't say that too loud!! We all know what happens, they commit suicide ??"
11-22-18 15:19,MG_FAIR,4.88,4.61,"@Jahwhite1 @The6thGlass Yeah I bet it would choncey, y all niggas made suicide dogs at 711 that night"
11-22-18 15:19,Aucraptor,5.71,3.93,"RT @PJ_Palits: What's selfish is hurting someone to the point where they don't love themselves anymore. When they decide they are no longer of Value. Life is a series of choices, suicide is a choice that can berespected,but that will be the last choice one will ever make."
11-22-18 15:19,QaisjanQais,5.21,4.33,"RT @NxmsHD: Afghanistan is bleeding every day. Even on the prophet s birthday, but the world has chosen to look away. A suicide bomber left 40 dead and 80 injured in Kabul. When will this stop? Please keepAfghanistan in your prayers ????"
11-22-18 15:19,jaadedjas,6.68,4.93,@ukulany @emiliariannaaa  suicide postponed until further notice  i mean that was pretty helpful ????
11-22-18 15:19,egracieb,4.42,4.77,"RT @unsworthwexler: ""trolls think they're clever but they're quite stupid in fact"" @souxiezoo 21stNov Another deleted tweet alerting dozens that P had a twitter violation.Not for ""hateful conduct"" as per @OneLumpOr_Two or @LadyOfAlba for ""encouraging thoughts of suicide or self harm"" mind #indyref2 https://t.co/w5QgwBpDKo"
11-22-18 15:19,typicalsharah,3.68,5.78,@Fastlyfe_m commit suicide that shit fire.
11-22-18 15:20,SimpleCommonMan,4.85,4.47,"RT @ramanmann1974: Nachattar Singh, 45 year #Punjab #farmer, committed suicide, as he was unable to pay back his Rs 8 lakh #debt. He could not wait for his income to double by 2022, as promised by the @PMOIndia & seems, the #farm loan waiver, which is moving at a snails pace, also did not help him. https://t.co/ky854tzm8w"
11-22-18 15:20,WeAreTheFurler,5.07,4.45,"RT @kellyblaus: me: Suicide is a very serious topic and I would really appreciate it if you didn t speak of it so lightly. also me: *drops my pencil* String up the noose, Doc. I m ready to fckn go"
11-22-18 15:20,JulieMooney15,5.65,4.79,"@bart_liao @SisterUnity @Stat_Crux_ @smithlawoffice @StefMNicholas @FrMarcusHolden @catholicEW I'll say it again, we know the worth of our actions by its fruit trans and homophobia creates so much violencedistress and suicide it's clearly NOT the work of the Spirit. Intentions aren't relevant. Ask only are our deeds building his kingdom of justice love & peace."
11-22-18 15:20,RaviAg8,4.87,4.89,"RT @sifchandigarh: #HusbandSuicide-9 Unable 2 bear wife harassment, husband ends life. When he gone 2 c his daughter, d wife reportedly abused him. @PMOIndia Sir, every 6.5 min a married men commitssuicide still your govt. not ready 2 listen 2 d pain of men. #MensCommission https://t.co/WYFHpBbuHL"
11-22-18 15:20,sorryibreathe,4.11,4.95,Commit suicide. May aswell stab your own eyes out. for being a stupid fucking dickhead.
11-22-18 15:20,tweetheartsue,4.65,4.54,@fakecasparleeb @lukasdahlart @ahollowplay @durazxno @ashleyimdrunk @pizzafetishist @xweltschmerzx That is an unfair & manipulative burden to put on this situation. Anyone who is contemplating suicideshould reach out to professionals https://t.co/xtjY8ELq0a
11-22-18 15:20,HarveyStaub1,6,4.36,RT @FaithGoldy: This is the most urgent and important video I have ever made in my 10+ years of political journalism and commentary. Please take the time to watch & share the truth about the UN NationalSuicide Pact >>> VIDEO: https://t.co/VJmctz70KZ #UNMigrantCompact https://t.co/H0KqDPdiR0
11-22-18 15:20,scvmfvckkxntxt,5.2,4.79,RT @Krosecz: It's almost like making a show aimed at teens that idealizes suicide as a method of vigilante justice was irresponsible or something. Especially when they wrote out the ending that portrayed it as unequivocally negative in favor of paving the way for a sequel season. https://t.co/0pvkdoaCRr
11-22-18 15:20,elspethgraham,6.04,4.44,"RT @JuliaHB1: Right, Clive Lewis is NOT  mocking suicide , he is making a figurative joke about wanting to kill himself rather than listen to any more nonsense. This is not mocking anyone, it s a joke. Everyone, calmdown. Can we please stop pretending to be offended by *everything*? https://t.co/geP5gWO2OU"
11-22-18 15:20,Zman23485,5.93,4.33,"@Novaura2018 @JoshJepson No, her blood is not on his hands. You should call the police, ambulance, the suicide prevention hotline. There s so many resources out there that are so much better and effective than just a simple streamer. Use those and they will save her. A twitch streamer can t do much."
11-22-18 15:20,joshharrower,4.86,4.23,"RT @JakePyne: Lower exposure to transphobia in this study was associated with a 76% reduction in suicide attempts, hence this paper is titled  intervenable factors   because we have the ability to intervene in societal transphobia. https://t.co/J2cEqtXBAB"
11-22-18 15:20,allahslonewolf1,5.39,4.49,"@CraigLonsdale @jake2701 @corybernardi @LyleShelton @AuConservatives They are simply a waste of money catering to someone's sexual kink . If you want a gender neutral bathroom , it's easy to get . Just theaten to commit suicide because of non-existent Gay persecution . Then weak brained Lefties in the media and MSM will do the rest ."
11-22-18 15:20,Mapulemtp1,4.41,4.81,RT @I_am_King_Zoe: South African hotlines. Please pass this on. You never know who may need it. Share for awareness Suicide - 0800 567 567 Rape - 021 447 9762 Assault - 0861 322 322 Depression - 0800 12 13 14 Emergency - 112
11-22-18 15:20,_aaxis,3.53,5.51,RT @sadbroked: things not to joke about   depression   anxiety   schizophrenia   bipolar   panic attacks   disabilities   rape   suicide thanks
11-22-18 15:20,mckinleylovebot,5.19,4.56,autumn yim going to commite suicide and YOUR NAME is gonan be on the suicide note! just kiding i love you but AHHhhhhH
11-22-18 15:20,CentralNEETInt,3.65,5.26,"There are too many works that people die from overworking, and there are too little jobs that the unemployed commit suicide."
11-22-18 15:21,255_anto,3.41,4.89,RT @alwatanzahir: Nobody cares about your depression until you commit suicide ????
11-22-18 15:21,SamuelMitchel23,5.55,4.24,RT @LilKSAMusic: 3 Months ago I started working on a musical project and it was meant to be a suicide note. I decided against it because of my friends and the fact that I still want to make a difference. I'm not finishing that project. this is whats left. https://t.co/J2EbwUoopI
11-22-18 15:21,don_wreyford,4.87,4.42,"RT @of_walf: I ve personally worked with veterans & they don t get the care they deserve. My patient was younger than me & he suffered from PTSD, chronic pain. Stupid doctors got him on opioids. I helped him detox but after his detox no rehab wanted him. He committed suicide& I resigned https://t.co/Smk53wIImp"
11-22-18 15:21,KainatPervaiz,4.34,4.78,"RT @broadly: Meera Dalal was a 25-year-old woman from Leicester, UK who died by suicide in 2016 after being stalked and abused by her ex-boyfriend. Broadly meets with Dalal's friends to talk about her life, death, and what lessons need to be learned. https://t.co/6aj3Hl7pjc"
11-22-18 15:21,narunvenu,5.06,4.76,RT @rofficial99: Do u ever feel the #Pain of thousands of #Mothers whose son do suicide #FakeCases In the name of #WomenEmpowerment Open ur eyes & see the truth Thousands of #Men r in trouble in so called #Democracy Stop #WomenVictimcard @iratrivedi #InternationalMensDay #MensDay19Nov
11-22-18 15:21,jesssra,5.11,4.57,RT @Tumi_Axe: Any South African caught trying to commit suicide must be rescued....; and arrested. We're all in this economic recession together. Nobody is going anywhere. https://t.co/DhSyqCvwwz
11-22-18 15:21,dbndude1,5.39,4.26,"@Jeremiah_20_9 Community of panicking security shillbots... I'd rather refer to them as NPCs or perhaps the digital suicide hotline. Guys help me... Its OK kid, it's ""not a security"", and ""it's decentralised"" u will beOK, (pats u on the back) Lol"
11-22-18 15:21,Gbonle,5.32,5.09,"RT @cynicALLLLLLLL: Suicide shaming is so unnecessary. Just because you're tough as nails doesn't mean everyone has the same capacity to deal with things. Look out for the signs, try to offer help. Makes no senseto bash their 'weakness' or praise what a 'great person' they were once they're gone."
11-22-18 15:21,opa1420,5.85,4.66,RT @sabine_hammond: Heartfelt presentation on the lived experience of suicide in Aboriginal and Torres Strait Islander people - #ISPC2018 @cbpatsisp @NACCHOAustralia @HealingOurWay @AipaAust @LowitjaInstitut @cultureislife @IAHA_National @NATSISWA https://t.co/VyHgdObTL8
11-22-18 15:21,ToastedSchizo,5.93,4.1," If I were to make something like ThanksKilling 3, I honestly think I would actually commit suicide. And I don t even think I m joking!  - @ArloLikesMovies #GG121"
11-22-18 15:21,SI_MidlandArden,5.12,4.7,RT @ChoraChoriUK: Day 20 #30daychallenge #november. #familyunit is important #survivors. #community #poverty #BREAKDOWN #families #terai contributes to #riskfactors leading to more cases of #rape#suicide #alcoholabuse. #Help us #helpthem. #ChristmasChallenge18 #givingtuesday #nepal. Link in bio https://t.co/r5BCzydIHZ
11-22-18 15:21,lasayjiaaan,5.17,5.01,Should i live or die which answer is right i don't know how too decide cause i wanna enjoy life but at the same time i hate it and i wanna commit suicide
11-22-18 15:21,MenteWellbeing,3.71,5.54,RT @walkamileuk: 'Asking about suicide doesn t cause suicide' https://t.co/SP2sVku811
11-22-18 15:21,GingerCash777,4.48,5.22,"RT @louiedadawg: @TheBadDadder Something is very wrong, firefighters in CA face high suicide rates, feeling totally depressed, helpless   devastation is way beyond the norm!"
11-22-18 15:22,tmrz_,4.72,5.28,"RT @Abalisah: you mean to tell me that the show that made suicide seem like  the best revenge cuz they ll pay when you re dead , showed graphic scenes of suicide with no warning, and no help was offered to the vulnerable ppl watching raised suicide risk? i m shocked! https://t.co/t19ss8eVR9"
11-22-18 15:22,bubububllmannn1,4.64,4.89,"And female suicide is the biggest killer of men over 50. I know it doesn't make sense, but suicide rarely does. https://t.co/pgzFIoReuq"
11-22-18 15:22,sapphiremetria,5.54,4.42,"""it was their (students) choice to watch it... just like suicide is a choice"" did you just compare choosing to turn the tv on and choosing to kill yourself?? do better, natalie. educate yourself. https://t.co/C4RzPHhpSZ"
11-22-18 15:22,Prof_Erence,5.36,4.42,Was speaking to a friend she told me that her cuzin attempted to commit suicide last night
11-22-18 15:22,DrawWithLaura,5.36,4.47,"@LukkaChaves_exe @TBGxHentai @GrantLMurray @anthemgame  \_(?)_/  I don't know what to tell ya man. They have shoved that message down our throats, so much that at this point it'd be damn near suicide to go back on it. Of course it remains to be seen but that is what we know so far."
11-22-18 15:22,HyrwChina,5.46,4.45,"RT @ashrafghani: Sanctuaries and support infrastructure of suicide attacks, training centers and financial resources of terrorists are all located in a neighboring country.We demand from our international friends to identify the government and countries that support acts of terror in Afghanistan."
11-22-18 15:22,BeddoeRoger,5.08,4.89,"@DVATW David, I have felt, for a while now, that the 48 letters were too long in coming. Surely Brady wouldn't hide the fact as it would be political suicide for him. Why can't he announce how many he has rec'd. He needn't reveal names."
11-22-18 15:22,Andysavag3,4.74,5.23,Attempting suicide is hard because who's gonna post it after you do it? That's the real problem here
11-22-18 15:22,annie5133,4.17,4.11,"RT @1jasliz: Dead/missing by myriad mortal means disappeared heart attack poison gunshot stabbed accidental walk off roof, accidental falls out window(s) suicide by hanging, with bruises & brokenbones, etal https://t.co/gG91YWqf9V"
11-22-18 15:22,InDateDocument1,5.25,4.14,RT @QalaatAlMudiq: S. #Syria: #ISIS launched unprecedented wave of coordinated attacks w/ suicide bombers on town of #Suweida & 4 villages of E. countryside. Attacks are now over after hours of clashes & at least 130 casualties. https://t.co/Ax6ECjBEba
11-22-18 15:22,HyrwChina,4.49,4.98,"RT @ashrafghani: Those who brought suicide attacks to our country are responsible for the attack. Taliban cannot absolve themselves of responsibility by only condemning the attack. They should stop killingAfghans, Muslims and human beings once and for all and take practical steps towards peace."
11-22-18 15:22,Lalit63469099,3.67,4.75,"RT @jamewils: If over 3,00,000 debt-ridden farmers have committed suicide in the past 25 years, then the agrarian crisis is no longer an economic one. It is a moral crisis. It cannot be allowed to continue. https://t.co/BgaLDqZhKK"
11-22-18 15:23,coraliabelieber,4.31,5.88,RT @marianoucceli: Skyscraper by Demi Lovato reduced the risk of teen suicidE AND Selena s Netflix show increased the risk of teen suicide. Ugh their impact is real. https://t.co/EmIoacgOGx
11-22-18 15:23,adameliyahu,4.74,4.93,UN Drafts Resolution: Abortions/Assisted Suicide Are Human Rights https://t.co/AnS4wfX8Qz
11-22-18 15:23,Gcampbell6,4.46,4.85,"RT @Abdulaziz_Ada: Sick man who attempted set himself in fire 3days has been arrested & charge with Attempting suicide at the request of PIH despite his mental health. He has been in jail for 3days not eating or drinking, the police informed the clinic manager but he said immigration s responsible."
11-22-18 15:23,IzyaniVidhu,4.72,4.6,"A sunburn is the result of your skin cells committing mass suicide to protect you from their damaged DNA, which can cause cancer. #Douglas"
11-22-18 15:23,tdjeff47,5.52,4.67,"@ArwaCNN Does Turkey have it's oil supplies guaranteed for the future? Erdogan seems to be on a suicide mission with The Saudis, with his exposure of the details of the Saudi Embassy killing. The Turkish peoplewill likely pay the price."
11-22-18 15:23,T_Bizzle,5.38,4.21,"RT @cmclymer: The holidays can be stressful and depressing. If you or anyone you know needs to talk or needs help, don't hesitate to reach out: National Suicide Prevention Lifeline 1-800-273-8255"
11-22-18 15:23,kerrya11en,4.92,4.1,I'm particularly annoyed that Ma Rongrong's name has been brought into this - a woman who committed suicide after begging to have a c-section. The authorities have been tone deaf on this one.
11-22-18 15:23,frreckles_,5.53,4.78,"https://t.co/nFeqcTAyJP hey do urself a favour and listen to this. its so sad and beautiful (tw: suicide) i love nell :(( and the actor lee minki,,,,,,,,,,,,,, hes gorgeous"
11-22-18 15:23,DrCarolPercy,4.74,4.69,"RT @aisrap: Prof Rory O'Connor @suicideresearch expert panel @Qld_MHC suicide risk factors include sense of entrapment, unbearable pain, early trauma. Suicide Prevention is more than mental health and mental health services, compassionate multi-approach needed. https://t.co/92vYGMSDIt"
11-22-18 15:23,dad_tweetz,4.47,5.49,@JeremyVineOn5 Utterly disgraceful. A highly unregulated industry that drives some people to suicide and gives nothing back to society.
11-22-18 15:23,TahliaSchneider,5.49,4.66,RT @LifelineAust: Are you or someone you care about struggling with thoughts of suicide or self-harm? Help is available. Chat with us to find out more. #BeALifeline
11-22-18 15:23,SoftStayMel,5.65,4.84,"RT @taenquility: + ""high school education, just memorize the answers, it's a great system"" ie bull shit most importantly, it talks about how suicide rates are number one and students still apologizing bc they were not the perfect 'students' https://t.co/luByBwqsDh"
11-22-18 15:23,BaddieNay,4.38,4.69,"RT @HoneyAndAuric: Passive suicidal ideation occurs when you wish were dead or that you could die, but you don't actually have any plans to commit suicide. Active suicidal ideation, is not only thinking about it but having the intent to commit suicide, including planning how to do it. https://t.co/wnUzKExdwi"
11-22-18 15:24,Crashmodem,5.09,5.13,"RT @DevilDocWes: @BetoORourke This is a bigger deal than anyone wants to admit. You take away school and, in many cases, a vets only source of income, homelessness and depression are grave possibilities for a demographic already plagued by a high suicide rate."
